station_name,lat,lon,year,month,tmax_degC,tmin_degC,af_days,rain_mm,sun_hours
Ringway,53.356,-2.279,1990,5,17.7,7.9,0.0,24.9,228.0
Ringway,53.356,-2.279,1990,6,17.0,10.3,0.0,83.7,105.5
Ringway,53.356,-2.279,1990,7,21.3,11.7,0.0,24.7,261.3
Ringway,53.356,-2.279,1990,8,21.9,13.3,0.0,71.5,158.1
Ringway,53.356,-2.279,1990,9,16.2,8.8,0.0,68.3,130.0
Ringway,53.356,-2.279,1990,10,14.5,8.7,0.0,110.7,78.4
Ringway,53.356,-2.279,1990,11,9.3,4.0,4.0,64.8,41.0
Ringway,53.356,-2.279,1990,12,6.7,1.1,9.0,89.0,33.3
Ringway,53.356,-2.279,1991,1,6.0,-0.5,17.0,53.4,74.1
Ringway,53.356,-2.279,1991,2,5.7,-1.5,19.0,28.7,72.2
Ringway,53.356,-2.279,1991,3,11.3,4.6,2.0,54.4,61.9
Ringway,53.356,-2.279,1991,4,11.9,4.2,1.0,31.9,151.6
Ringway,53.356,-2.279,1991,5,14.8,7.1,0.0,8.3,111.4
Ringway,53.356,-2.279,1991,6,15.6,8.0,0.0,69.1,138.7
Ringway,53.356,-2.279,1991,7,21.6,13.6,0.0,48.7,174.5
Ringway,53.356,-2.279,1991,8,21.4,12.1,0.0,27.3,186.7
Ringway,53.356,-2.279,1991,9,19.5,9.9,0.0,53.3,182.1
Ringway,53.356,-2.279,1991,10,13.4,7.4,1.0,70.0,88.3
Ringway,53.356,-2.279,1991,11,9.7,3.6,3.0,70.4,54.3
Ringway,53.356,-2.279,1991,12,8.1,2.4,7.0,63.4,39.9
Ringway,53.356,-2.279,1992,1,6.2,0.7,15.0,45.5,46.7
Ringway,53.356,-2.279,1992,2,9.0,2.5,4.0,50.7,70.8
Ringway,53.356,-2.279,1992,3,10.4,4.3,1.0,85.4,69.7
Ringway,53.356,-2.279,1992,4,12.3,4.8,1.0,53.2,114.7
Ringway,53.356,-2.279,1992,5,18.7,8.8,0.0,56.9,254.6
Ringway,53.356,-2.279,1992,6,20.8,11.1,0.0,32.2,219.5
Ringway,53.356,-2.279,1992,7,19.6,12.1,0.0,62.9,162.1
Ringway,53.356,-2.279,1992,8,18.7,11.1,0.0,96.0,166.1
Ringway,53.356,-2.279,1992,9,16.7,9.9,0.0,60.7,115.6
Ringway,53.356,-2.279,1992,10,10.6,4.5,7.0,120.8,71.7
Ringway,53.356,-2.279,1992,11,10.3,3.6,3.0,120.3,54.8
Ringway,53.356,-2.279,1992,12,6.2,0.0,13.0,71.7,46.4
Ringway,53.356,-2.279,1993,1,8.8,2.2,4.0,78.8,49.1
Ringway,53.356,-2.279,1993,2,7.5,2.3,5.0,13.0,54.5
Ringway,53.356,-2.279,1993,3,10.1,3.4,5.0,10.5,101.8
Ringway,53.356,-2.279,1993,4,13.6,5.9,0.0,68.4,134.7
Ringway,53.356,-2.279,1993,5,15.5,7.1,1.0,61.9,153.1
Ringway,53.356,-2.279,1993,6,19.1,10.4,0.0,58.0,197.1
Ringway,53.356,-2.279,1993,7,18.2,11.2,0.0,102.6,133.0
Ringway,53.356,-2.279,1993,8,18.0,9.9,0.0,79.0,146.3
Ringway,53.356,-2.279,1993,9,16.1,8.9,0.0,54.7,92.1
Ringway,53.356,-2.279,1993,10,11.8,4.6,4.0,53.2,120.5
Ringway,53.356,-2.279,1993,11,7.5,1.1,12.0,41.2,53.6
Ringway,53.356,-2.279,1993,12,7.6,1.8,8.0,163.9,37.9
Ringway,53.356,-2.279,1994,1,7.7,1.8,6.0,90.8,53.2
Ringway,53.356,-2.279,1994,2,5.8,0.3,13.0,39.7,54.6
Ringway,53.356,-2.279,1994,3,10.5,3.8,3.0,98.5,95.2
Ringway,53.356,-2.279,1994,4,11.9,4.2,2.0,68.9,176.8
Ringway,53.356,-2.279,1994,5,14.6,6.8,0.0,26.1,161.4
Ringway,53.356,-2.279,1994,6,18.1,10.3,0.0,38.8,151.4
Ringway,53.356,-2.279,1994,7,22.7,12.6,0.0,70.5,223.0
Ringway,53.356,-2.279,1994,8,19.4,11.6,0.0,43.7,165.7
Ringway,53.356,-2.279,1994,9,15.7,8.9,0.0,114.6,115.7
Ringway,53.356,-2.279,1994,10,13.8,6.3,1.0,125.3,108.2
Ringway,53.356,-2.279,1994,11,12.4,7.6,1.0,93.1,55.4
Ringway,53.356,-2.279,1994,12,9.0,3.0,5.0,112.1,46.3
Ringway,53.356,-2.279,1995,1,7.6,1.3,9.0,136.7,55.3
Ringway,53.356,-2.279,1995,2,9.3,2.8,3.0,97.1,66.5
Ringway,53.356,-2.279,1995,3,8.9,1.5,12.0,65.4,136.1
Ringway,53.356,-2.279,1995,4,13.1,5.0,1.0,23.6,174.3
Ringway,53.356,-2.279,1995,5,16.2,7.1,0.0,44.5,198.4
Ringway,53.356,-2.279,1995,6,18.7,10.4,0.0,27.9,215.1
Ringway,53.356,-2.279,1995,7,23.8,14.1,0.0,40.4,238.5
Ringway,53.356,-2.279,1995,8,24.6,13.8,0.0,17.7,283.8
Ringway,53.356,-2.279,1995,9,17.5,9.7,0.0,86.2,120.5
Ringway,53.356,-2.279,1995,10,16.4,9.3,0.0,23.7,125.2
Ringway,53.356,-2.279,1995,11,10.7,4.8,3.0,44.8,78.6
Ringway,53.356,-2.279,1995,12,5.0,-0.1,15.0,37.2,49.7
Ringway,53.356,-2.279,1996,1,6.4,2.8,6.0,15.6,20.8
Ringway,53.356,-2.279,1996,2,5.9,-0.9,20.0,62.2,73.9
Ringway,53.356,-2.279,1996,3,7.7,2.0,6.0,24.0,79.2
Ringway,53.356,-2.279,1996,4,12.9,4.9,2.0,42.1,95.4
Ringway,53.356,-2.279,1996,5,13.5,5.2,1.0,59.5,174.6
Ringway,53.356,-2.279,1996,6,18.7,9.5,0.0,47.4,225.9
Ringway,53.356,-2.279,1996,7,20.3,11.5,0.0,28.7,203.5
Ringway,53.356,-2.279,1996,8,21.1,12.6,0.0,88.2,164.6
Ringway,53.356,-2.279,1996,9,17.4,9.8,0.0,37.2,128.4
Ringway,53.356,-2.279,1996,10,14.7,8.3,0.0,92.6,91.9
Ringway,53.356,-2.279,1996,11,9.1,2.4,11.0,133.2,71.0
Ringway,53.356,-2.279,1996,12,5.9,0.4,14.0,46.1,48.2
Ringway,53.356,-2.279,1997,1,6.0,0.4,15.0,8.2,62.8
Ringway,53.356,-2.279,1997,2,9.9,3.4,3.0,89.3,56.1
Ringway,53.356,-2.279,1997,3,12.0,4.4,1.0,36.9,99.6
Ringway,53.356,-2.279,1997,4,12.9,4.9,4.0,36.4,122.0
Ringway,53.356,-2.279,1997,5,16.7,7.1,0.0,87.4,226.6
Ringway,53.356,-2.279,1997,6,17.9,10.2,0.0,112.2,139.2
Ringway,53.356,-2.279,1997,7,21.1,12.5,0.0,60.2,227.2
Ringway,53.356,-2.279,1997,8,23.5,14.1,0.0,62.9,192.5
Ringway,53.356,-2.279,1997,9,17.3,10.7,0.0,43.5,119.0
Ringway,53.356,-2.279,1997,10,13.7,6.3,3.0,58.9,125.4
Ringway,53.356,-2.279,1997,11,11.1,6.1,0.0,80.8,31.5
Ringway,53.356,-2.279,1997,12,8.6,3.2,5.0,88.4,32.5
Ringway,53.356,-2.279,1998,1,7.8,2.4,6.0,79.2,47.0
Ringway,53.356,-2.279,1998,2,10.9,4.8,4.0,15.0,67.7
Ringway,53.356,-2.279,1998,3,11.2,4.8,2.0,106.5,70.1
Ringway,53.356,-2.279,1998,4,11.2,4.6,4.0,93.8,117.5
Ringway,53.356,-2.279,1998,5,17.6,9.1,0.0,26.2,186.3
Ringway,53.356,-2.279,1998,6,17.3,10.7,0.0,126.1,114.9
Ringway,53.356,-2.279,1998,7,18.2,12.0,0.0,74.8,127.6
Ringway,53.356,-2.279,1998,8,19.5,12.0,0.0,58.6,164.4
Ringway,53.356,-2.279,1998,9,18.2,11.3,0.0,44.0,132.8
Ringway,53.356,-2.279,1998,10,13.4,7.6,0.0,171.4,77.5
Ringway,53.356,-2.279,1998,11,9.0,3.5,4.0,71.4,55.9
Ringway,53.356,-2.279,1998,12,8.4,1.9,9.0,50.4,45.6
Ringway,53.356,-2.279,1999,1,8.3,2.4,6.0,96.4,58.4
Ringway,53.356,-2.279,1999,2,8.1,2.6,6.0,60.8,69.1
Ringway,53.356,-2.279,1999,3,10.4,4.5,1.0,59.9,94.5
Ringway,53.356,-2.279,1999,4,13.4,6.2,4.0,63.0,139.6
Ringway,53.356,-2.279,1999,5,17.0,9.5,0.0,55.2,140.3
Ringway,53.356,-2.279,1999,6,17.8,10.3,0.0,67.4,195.4
Ringway,53.356,-2.279,1999,7,22.4,13.3,0.0,10.4,218.2
Ringway,53.356,-2.279,1999,8,20.3,12.7,0.0,68.4,141.0
Ringway,53.356,-2.279,1999,9,19.8,11.9,0.0,110.6,164.6
Ringway,53.356,-2.279,1999,10,14.4,7.7,0.0,71.2,123.5
Ringway,53.356,-2.279,1999,11,10.6,4.5,4.0,49.6,67.9
Ringway,53.356,-2.279,1999,12,7.6,1.8,8.0,144.8,47.3
Ringway,53.356,-2.279,2000,1,7.8,2.3,6.0,52.2,30.8
Ringway,53.356,-2.279,2000,2,9.4,3.0,4.0,82.4,79.7
Ringway,53.356,-2.279,2000,3,10.8,4.2,3.0,39.0,100.9
Ringway,53.356,-2.279,2000,4,11.9,4.6,1.0,66.6,140.2
Ringway,53.356,-2.279,2000,5,17.1,8.0,0.0,85.8,223.0
Ringway,53.356,-2.279,2000,6,18.8,11.1,0.0,84.4,140.6
Ringway,53.356,-2.279,2000,7,19.4,11.7,0.0,68.4,156.9
Ringway,53.356,-2.279,2000,8,20.5,12.7,0.0,70.0,167.3
Ringway,53.356,-2.279,2000,9,18.3,11.2,0.0,115.8,114.5
Ringway,53.356,-2.279,2000,10,13.3,7.2,0.0,193.6,70.7
Ringway,53.356,-2.279,2000,11,9.5,4.4,0.0,181.0,33.9
Ringway,53.356,-2.279,2000,12,7.7,2.9,8.0,71.6,46.5
Ringway,53.356,-2.279,2001,1,5.9,0.8,9.0,51.4,72.1
Ringway,53.356,-2.279,2001,2,7.3,0.8,14.0,85.0,69.5
Ringway,53.356,-2.279,2001,3,8.5,2.1,8.0,33.0,102.8
Ringway,53.356,-2.279,2001,4,11.0,3.9,1.0,107.0,102.7
Ringway,53.356,-2.279,2001,5,17.5,8.4,0.0,75.2,202.1
Ringway,53.356,-2.279,2001,6,18.1,10.3,0.0,28.8,148.4
Ringway,53.356,-2.279,2001,7,21.3,12.9,0.0,27.6,185.9
Ringway,53.356,-2.279,2001,8,20.6,12.6,0.0,108.2,171.0
Ringway,53.356,-2.279,2001,9,16.4,10.3,0.0,83.8,94.6
Ringway,53.356,-2.279,2001,10,16.5,10.3,0.0,101.2,119.0
Ringway,53.356,-2.279,2001,11,10.8,4.5,3.0,61.6,41.4
Ringway,53.356,-2.279,2001,12,6.9,-0.3,18.0,50.8,74.9
Ringway,53.356,-2.279,2002,1,8.7,2.3,6.0,61.6,40.9
Ringway,53.356,-2.279,2002,2,10.1,3.9,2.0,142.2,75.0
Ringway,53.356,-2.279,2002,3,11.3,4.0,3.0,35.0,122.4
Ringway,53.356,-2.279,2002,4,13.9,5.2,1.0,52.2,184.8
Ringway,53.356,-2.279,2002,5,15.8,8.6,0.0,103.6,171.3
Ringway,53.356,-2.279,2002,6,18.3,10.6,0.0,48.6,167.4
Ringway,53.356,-2.279,2002,7,19.5,11.7,0.0,108.4,147.3
Ringway,53.356,-2.279,2002,8,20.5,13.2,0.0,106.8,132.4
Ringway,53.356,-2.279,2002,9,18.5,10.8,0.0,38.0,168.0
Ringway,53.356,-2.279,2002,10,13.5,6.5,1.0,111.1,92.3
Ringway,53.356,-2.279,2002,11,11.1,6.1,0.0,108.6,49.7
Ringway,53.356,-2.279,2002,12,7.5,3.9,3.0,109.6,50.5
Ringway,53.356,-2.279,2003,1,7.6,2.1,8.0,60.0,73.7
Ringway,53.356,-2.279,2003,2,7.8,0.8,12.0,41.3,97.6
Ringway,53.356,-2.279,2003,3,12.6,3.3,2.0,39.0,169.5
Ringway,53.356,-2.279,2003,4,14.8,5.7,3.0,57.4,192.9
Ringway,53.356,-2.279,2003,5,16.1,8.4,0.0,90.6,183.4
Ringway,53.356,-2.279,2003,6,20.5,11.5,0.0,67.8,206.7
Ringway,53.356,-2.279,2003,7,21.4,13.6,0.0,69.4,157.2
Ringway,53.356,-2.279,2003,8,22.1,13.6,0.0,11.4,191.0
Ringway,53.356,-2.279,2003,9,18.9,9.8,0.0,44.6,145.1
Ringway,53.356,-2.279,2003,10,12.9,5.6,3.0,43.2,127.3
Ringway,53.356,-2.279,2003,11,11.0,4.9,3.0,61.6,64.4
Ringway,53.356,-2.279,2003,12,7.6,1.6,10.0,82.4,51.7
Ringway,53.356,-2.279,2004,1,8.0,2.4,8.0,112.0,34.1
Ringway,53.356,-2.279,2004,2,8.5,2.5,10.0,48.4,110.0
Ringway,53.356,-2.279,2004,3,10.3,3.4,3.0,30.2,106.7
Ringway,53.356,-2.279,2004,4,13.3,6.5,1.0,83.4,108.6
Ringway,53.356,-2.279,2004,5,16.8,8.0,0.0,46.0,196.3
Ringway,53.356,-2.279,2004,6,19.1,11.2,0.0,68.0,169.5
Ringway,53.356,-2.279,2004,7,19.2,11.7,0.0,64.0,150.4
Ringway,53.356,-2.279,2004,8,21.3,14.0,0.0,185.4,157.8
Ringway,53.356,-2.279,2004,9,18.3,11.1,0.0,110.2,148.8
Ringway,53.356,-2.279,2004,10,13.6,7.5,0.0,95.2,84.5
Ross-on-wye,51.911,-2.584,1930,12,7.4,2.0,7.0,83.8,30.5
Ross-on-wye,51.911,-2.584,1931,1,6.7,0.6,14.0,35.2,75.6
Ross-on-wye,51.911,-2.584,1931,2,7.3,1.3,8.0,43.5,76.6
Ross-on-wye,51.911,-2.584,1931,3,8.6,-0.5,17.0,9.5,134.6
Ross-on-wye,51.911,-2.584,1931,4,11.2,4.7,0.0,68.9,97.0
Ross-on-wye,51.911,-2.584,1931,5,15.5,7.0,0.0,80.9,152.4
Ross-on-wye,51.911,-2.584,1931,6,19.0,10.8,0.0,80.9,180.8
Ross-on-wye,51.911,-2.584,1931,7,19.0,11.7,0.0,108.0,130.7
Ross-on-wye,51.911,-2.584,1931,8,18.7,10.6,0.0,124.6,147.2
Ross-on-wye,51.911,-2.584,1931,9,15.9,7.8,0.0,44.7,94.8
Ross-on-wye,51.911,-2.584,1931,10,13.4,3.9,9.0,14.2,109.5
Ross-on-wye,51.911,-2.584,1931,11,11.1,5.2,0.0,134.6,63.5
Ross-on-wye,51.911,-2.584,1931,12,8.0,3.2,7.0,33.0,46.1
Ross-on-wye,51.911,-2.584,1932,1,9.3,3.6,6.0,100.9,48.0
Ross-on-wye,51.911,-2.584,1932,2,5.7,0.3,17.0,2.1,58.6
Ross-on-wye,51.911,-2.584,1932,3,9.2,0.1,14.0,43.9,141.2
Ross-on-wye,51.911,-2.584,1932,4,10.3,3.4,1.0,66.8,107.1
Ross-on-wye,51.911,-2.584,1932,5,14.2,6.9,1.0,133.7,103.8
Ross-on-wye,51.911,-2.584,1932,6,19.5,9.1,0.0,40.0,227.4
Ross-on-wye,51.911,-2.584,1932,7,20.1,12.4,0.0,54.0,134.5
Ross-on-wye,51.911,-2.584,1932,8,22.2,13.0,0.0,48.7,173.6
Ross-on-wye,51.911,-2.584,1932,9,17.6,8.8,0.0,86.0,127.6
Ross-on-wye,51.911,-2.584,1932,10,12.9,4.2,4.0,134.6,108.3
Ross-on-wye,51.911,-2.584,1932,11,9.4,3.7,4.0,34.9,49.5
Ross-on-wye,51.911,-2.584,1932,12,8.2,3.5,4.0,41.3,55.9
Ross-on-wye,51.911,-2.584,1933,1,5.6,-1.0,19.0,57.6,91.5
Ross-on-wye,51.911,-2.584,1933,2,7.7,0.4,16.0,89.9,95.3
Ross-on-wye,51.911,-2.584,1933,3,12.6,2.3,11.0,62.4,178.2
Ross-on-wye,51.911,-2.584,1933,4,13.9,3.5,3.0,26.9,163.7
Ross-on-wye,51.911,-2.584,1933,5,17.2,7.5,0.0,47.6,159.8
Ross-on-wye,51.911,-2.584,1933,6,20.8,10.0,0.0,50.2,196.9
Ross-on-wye,51.911,-2.584,1933,7,23.0,12.6,0.0,43.5,229.1
Ross-on-wye,51.911,-2.584,1933,8,23.4,11.9,0.0,14.0,244.3
Ross-on-wye,51.911,-2.584,1933,9,20.0,9.7,0.0,71.5,162.6
Ross-on-wye,51.911,-2.584,1933,10,13.4,5.9,2.0,92.5,85.9
Ross-on-wye,51.911,-2.584,1933,11,8.4,2.6,8.0,14.2,70.7
Ross-on-wye,51.911,-2.584,1933,12,3.3,-1.2,19.0,17.4,44.8
Ross-on-wye,51.911,-2.584,1934,1,7.9,1.0,13.0,70.0,55.6
Ross-on-wye,51.911,-2.584,1934,2,7.9,-0.8,19.0,9.6,118.5
Ross-on-wye,51.911,-2.584,1934,3,9.3,1.0,9.0,54.8,112.3
Ross-on-wye,51.911,-2.584,1934,4,12.1,4.2,3.0,47.4,118.9
Ross-on-wye,51.911,-2.584,1934,5,17.1,6.7,0.0,32.7,211.2
Ross-on-wye,51.911,-2.584,1934,6,20.7,10.4,0.0,21.6,198.3
Ross-on-wye,51.911,-2.584,1934,7,24.8,12.6,0.0,17.0,270.6
Ross-on-wye,51.911,-2.584,1934,8,20.4,10.4,0.0,45.4,180.6
Ross-on-wye,51.911,-2.584,1934,9,19.2,9.3,0.0,45.0,140.9
Ross-on-wye,51.911,-2.584,1934,10,13.8,6.9,1.0,28.3,84.3
Ross-on-wye,51.911,-2.584,1934,11,9.0,3.5,5.0,49.2,26.1
Ross-on-wye,51.911,-2.584,1934,12,10.5,6.0,0.0,147.6,37.9
Ross-on-wye,51.911,-2.584,1935,1,7.5,2.9,6.0,17.1,52.7
Ross-on-wye,51.911,-2.584,1935,2,9.7,3.2,6.0,48.6,56.5
Ross-on-wye,51.911,-2.584,1935,3,10.9,2.4,6.0,11.4,132.6
Ross-on-wye,51.911,-2.584,1935,4,12.5,4.5,0.0,102.4,142.3
Ross-on-wye,51.911,-2.584,1935,5,15.1,5.2,1.0,22.9,192.7
Ross-on-wye,51.911,-2.584,1935,6,19.5,11.0,0.0,80.5,180.6
Ross-on-wye,51.911,-2.584,1935,7,23.0,12.5,0.0,6.3,256.6
Ross-on-wye,51.911,-2.584,1935,8,22.4,11.0,0.0,32.0,193.6
Ross-on-wye,51.911,-2.584,1935,9,18.0,9.6,0.0,95.8,149.0
Ross-on-wye,51.911,-2.584,1935,10,13.5,5.5,5.0,90.9,93.1
Ross-on-wye,51.911,-2.584,1935,11,9.9,3.7,5.0,140.9,59.0
Ross-on-wye,51.911,-2.584,1935,12,6.1,1.3,7.0,88.0,63.4
Ross-on-wye,51.911,-2.584,1936,1,6.8,1.0,12.0,112.3,35.1
Ross-on-wye,51.911,-2.584,1936,2,5.9,-1.3,18.0,60.6,90.4
Ross-on-wye,51.911,-2.584,1936,3,10.7,3.5,4.0,65.4,70.0
Ross-on-wye,51.911,-2.584,1936,4,10.2,2.7,2.0,55.5,145.0
Ross-on-wye,51.911,-2.584,1936,5,16.6,6.8,0.0,21.4,167.9
Ross-on-wye,51.911,-2.584,1936,6,19.3,9.9,0.0,99.9,153.5
Ross-on-wye,51.911,-2.584,1936,7,18.5,11.6,0.0,148.8,125.2
Ross-on-wye,51.911,-2.584,1936,8,21.3,11.2,0.0,4.3,185.4
Ross-on-wye,51.911,-2.584,1936,9,18.3,10.1,0.0,71.0,91.0
Ross-on-wye,51.911,-2.584,1936,10,13.3,4.9,2.0,39.0,106.4
Ross-on-wye,51.911,-2.584,1936,11,8.9,2.5,7.0,62.4,42.0
Ross-on-wye,51.911,-2.584,1936,12,8.7,3.2,4.0,101.2,53.3
Ross-on-wye,51.911,-2.584,1937,1,8.4,2.9,7.0,102.3,40.3
Ross-on-wye,51.911,-2.584,1937,2,8.9,3.6,3.0,89.1,58.4
Ross-on-wye,51.911,-2.584,1937,3,7.1,0.2,16.0,104.5,101.4
Ross-on-wye,51.911,-2.584,1937,4,13.1,5.7,0.0,47.5,102.3
Ross-on-wye,51.911,-2.584,1937,5,16.6,7.3,0.0,60.5,199.2
Ross-on-wye,51.911,-2.584,1937,6,19.0,9.3,0.0,26.9,184.0
Ross-on-wye,51.911,-2.584,1937,7,20.2,12.0,0.0,86.5,126.1
Ross-on-wye,51.911,-2.584,1937,8,22.3,10.8,0.0,22.2,202.4
Ross-on-wye,51.911,-2.584,1937,9,18.1,8.6,0.0,58.6,152.6
Ross-on-wye,51.911,-2.584,1937,10,13.8,6.3,0.0,87.5,82.8
Ross-on-wye,51.911,-2.584,1937,11,7.7,1.2,8.0,30.2,52.6
Ross-on-wye,51.911,-2.584,1937,12,5.8,0.4,12.0,54.7,48.1
Ross-on-wye,51.911,-2.584,1938,1,9.1,3.7,0.0,66.9,45.1
Ross-on-wye,51.911,-2.584,1938,2,8.1,2.3,3.0,17.6,54.1
Ross-on-wye,51.911,-2.584,1938,3,14.4,3.3,11.0,0.5,163.1
Ross-on-wye,51.911,-2.584,1938,4,13.4,1.9,7.0,1.5,217.6
Ross-on-wye,51.911,-2.584,1938,5,15.4,6.5,0.0,47.8,143.2
Ross-on-wye,51.911,-2.584,1938,6,19.1,10.4,0.0,26.7,197.4
Ross-on-wye,51.911,-2.584,1938,7,19.7,10.9,0.0,57.9,150.5
Ross-on-wye,51.911,-2.584,1938,8,20.0,11.5,0.0,71.4,128.5
Ross-on-wye,51.911,-2.584,1938,9,18.2,8.2,0.0,29.3,104.9
Ross-on-wye,51.911,-2.584,1938,10,14.2,7.1,0.0,70.6,101.2
Ross-on-wye,51.911,-2.584,1938,11,12.4,6.5,0.0,81.5,73.6
Ross-on-wye,51.911,-2.584,1938,12,7.4,1.9,11.0,97.3,62.1
Ross-on-wye,51.911,-2.584,1939,1,7.3,2.1,6.0,143.9,43.4
Ross-on-wye,51.911,-2.584,1939,2,9.1,2.4,6.0,35.3,87.2
Ross-on-wye,51.911,-2.584,1939,3,9.4,3.0,3.0,31.3,80.0
Ross-on-wye,51.911,-2.584,1939,4,13.4,3.9,0.0,64.4,176.9
Ross-on-wye,51.911,-2.584,1939,5,16.4,6.5,0.0,17.9,194.2
Ross-on-wye,51.911,-2.584,1939,6,19.7,9.5,0.0,40.8,217.5
Ross-on-wye,51.911,-2.584,1939,7,18.8,11.2,0.0,100.3,124.1
Ross-on-wye,51.911,-2.584,1939,8,21.1,11.7,0.0,49.7,170.8
Ross-on-wye,51.911,-2.584,1939,9,18.5,9.3,0.0,14.4,140.9
Ross-on-wye,51.911,-2.584,1939,10,12.1,3.3,3.0,59.8,108.1
Ross-on-wye,51.911,-2.584,1939,11,12.2,6.1,2.0,107.3,44.4
Ross-on-wye,51.911,-2.584,1939,12,5.8,0.4,12.0,36.5,48.8
Ross-on-wye,51.911,-2.584,1940,1,1.9,-5.3,25.0,71.2,87.1
Ross-on-wye,51.911,-2.584,1940,2,5.8,-0.2,15.0,55.8,17.9
Ross-on-wye,51.911,-2.584,1940,3,10.9,1.8,10.0,40.6,121.6
Ross-on-wye,51.911,-2.584,1940,4,13.7,4.4,5.0,99.3,126.7
Ross-on-wye,51.911,-2.584,1940,5,17.9,7.2,0.0,55.7,198.8
Ross-on-wye,51.911,-2.584,1940,6,22.3,10.8,0.0,16.1,280.4
Ross-on-wye,51.911,-2.584,1940,7,19.7,10.5,0.0,72.8,166.8
Ross-on-wye,51.911,-2.584,1940,8,21.1,10.3,0.0,6.6,207.1
Ross-on-wye,51.911,-2.584,1940,9,18.6,7.3,0.0,18.0,183.6
Ross-on-wye,51.911,-2.584,1940,10,13.2,5.8,2.0,107.0,65.4
Ross-on-wye,51.911,-2.584,1940,11,10.2,4.2,1.0,158.2,70.5
Ross-on-wye,51.911,-2.584,1940,12,7.0,1.1,11.0,33.5,47.7
Ross-on-wye,51.911,-2.584,1941,1,2.8,-1.5,19.0,106.7,40.3
Ross-on-wye,51.911,-2.584,1941,2,7.0,0.9,13.0,81.0,84.0
Ross-on-wye,51.911,-2.584,1941,3,9.2,1.3,12.0,55.0,95.3
Ross-on-wye,51.911,-2.584,1941,4,10.9,3.1,1.0,25.6,108.3
Ross-on-wye,51.911,-2.584,1941,5,13.9,4.7,4.0,46.6,137.8
Ross-on-wye,51.911,-2.584,1941,6,20.3,10.5,0.0,57.3,201.1
Ross-on-wye,51.911,-2.584,1941,7,22.3,12.1,0.0,57.7,209.5
Ross-on-wye,51.911,-2.584,1941,8,19.1,10.7,0.0,84.2,178.6
Ross-on-wye,51.911,-2.584,1941,9,18.7,9.8,0.0,31.6,108.2
Ross-on-wye,51.911,-2.584,1941,10,14.3,6.0,1.0,48.0,103.4
Ross-on-wye,51.911,-2.584,1941,11,10.0,4.2,3.0,69.0,46.5
Ross-on-wye,51.911,-2.584,1941,12,8.6,3.1,5.0,45.2,45.0
Ross-on-wye,51.911,-2.584,1942,1,4.3,-1.4,19.0,61.3,51.4
Ross-on-wye,51.911,-2.584,1942,2,3.9,-2.8,24.0,11.4,52.8
Ross-on-wye,51.911,-2.584,1942,3,9.3,1.9,7.0,64.5,66.6
Ross-on-wye,51.911,-2.584,1942,4,14.1,5.2,0.0,42.7,196.9
Ross-on-wye,51.911,-2.584,1942,5,16.2,6.4,0.0,92.5,201.7
Ross-on-wye,51.911,-2.584,1942,6,20.4,9.2,0.0,3.1,236.6
Ross-on-wye,51.911,-2.584,1942,7,20.3,11.2,0.0,26.6,168.7
Ross-on-wye,51.911,-2.584,1942,8,20.3,12.1,0.0,104.3,129.7
Ross-on-wye,51.911,-2.584,1942,9,18.1,9.0,0.0,34.7,131.0
Ross-on-wye,51.911,-2.584,1942,10,14.5,6.5,2.0,38.6,93.4
Ross-on-wye,51.911,-2.584,1942,11,8.2,1.2,9.0,26.3,63.2
Ross-on-wye,51.911,-2.584,1942,12,9.8,5.2,0.0,102.3,36.2
Ross-on-wye,51.911,-2.584,1943,1,8.4,3.2,7.0,161.3,45.5
Ross-on-wye,51.911,-2.584,1943,2,9.8,3.4,2.0,51.2,94.4
Ross-on-wye,51.911,-2.584,1943,3,11.4,1.7,11.0,27.4,149.6
Ross-on-wye,51.911,-2.584,1943,4,15.5,6.1,0.0,16.1,161.1
Ross-on-wye,51.911,-2.584,1943,5,17.1,7.1,0.0,85.6,234.9
Ross-on-wye,51.911,-2.584,1943,6,18.7,10.2,0.0,29.6,171.7
Ross-on-wye,51.911,-2.584,1943,7,22.0,11.4,0.0,33.3,189.4
Ross-on-wye,51.911,-2.584,1943,8,20.2,11.8,0.0,52.9,147.8
Ross-on-wye,51.911,-2.584,1943,9,17.8,7.7,0.0,55.1,134.4
Ross-on-wye,51.911,-2.584,1943,10,15.2,5.8,3.0,49.5,110.0
Ross-on-wye,51.911,-2.584,1943,11,9.9,3.6,5.0,42.4,75.4
Ross-on-wye,51.911,-2.584,1943,12,6.5,1.0,11.0,41.4,43.2
Ross-on-wye,51.911,-2.584,1944,1,9.6,3.4,7.0,53.5,45.0
Ross-on-wye,51.911,-2.584,1944,2,6.5,1.0,9.0,13.1,68.7
Ross-on-wye,51.911,-2.584,1944,3,10.3,0.5,13.0,5.5,146.7
Ross-on-wye,51.911,-2.584,1944,4,15.3,5.4,1.0,30.4,156.2
Ross-on-wye,51.911,-2.584,1944,5,17.5,5.9,2.0,18.6,218.0
Ross-on-wye,51.911,-2.584,1944,6,18.2,9.5,0.0,42.3,148.0
Ross-on-wye,51.911,-2.584,1944,7,20.5,12.8,0.0,39.6,94.7
Ross-on-wye,51.911,-2.584,1944,8,22.1,11.8,0.0,56.2,182.1
Ross-on-wye,51.911,-2.584,1944,9,17.2,7.0,0.0,63.3,143.9
